,deposit_id,deposit_name,url
658,Mf00468,,https://mrdata.usgs.gov/deposit/json/W-Mf00468
659,Mf00469,,https://mrdata.usgs.gov/deposit/json/W-Mf00469
660,Mf00470,,https://mrdata.usgs.gov/deposit/json/W-Mf00470
661,Mf00267,,https://mrdata.usgs.gov/deposit/json/W-Mf00267
662,Mf00267,,https://mrdata.usgs.gov/deposit/json/W-Mf00267
663,Mf00472,,https://mrdata.usgs.gov/deposit/json/W-Mf00472
664,Mf00471,,https://mrdata.usgs.gov/deposit/json/W-Mf00471
665,Mf00421,,https://mrdata.usgs.gov/deposit/json/W-Mf00421
666,Mf00422,,https://mrdata.usgs.gov/deposit/json/W-Mf00422
667,Mf00446,,https://mrdata.usgs.gov/deposit/json/W-Mf00446
668,Mf00483,,https://mrdata.usgs.gov/deposit/json/W-Mf00483
669,Mf00447,,https://mrdata.usgs.gov/deposit/json/W-Mf00447
670,Mf00448,,https://mrdata.usgs.gov/deposit/json/W-Mf00448
671,Mf00449,,https://mrdata.usgs.gov/deposit/json/W-Mf00449
672,Mf00455,,https://mrdata.usgs.gov/deposit/json/W-Mf00455
673,Mf00461,,https://mrdata.usgs.gov/deposit/json/W-Mf00461
674,Mf00462,,https://mrdata.usgs.gov/deposit/json/W-Mf00462
675,Mf00463,,https://mrdata.usgs.gov/deposit/json/W-Mf00463
676,Mf00464,,https://mrdata.usgs.gov/deposit/json/W-Mf00464
677,Mf00559,,https://mrdata.usgs.gov/deposit/json/W-Mf00559
678,Mf00354,,https://mrdata.usgs.gov/deposit/json/W-Mf00354
679,Mf00354,,https://mrdata.usgs.gov/deposit/json/W-Mf00354
680,Mf00354,,https://mrdata.usgs.gov/deposit/json/W-Mf00354
681,Mf00423,,https://mrdata.usgs.gov/deposit/json/W-Mf00423
682,Mo00527,,https://mrdata.usgs.gov/deposit/json/W-Mo00527
683,Mr00058,,https://mrdata.usgs.gov/deposit/json/W-Mr00058
684,Mr00135,,https://mrdata.usgs.gov/deposit/json/W-Mr00135
685,Mo00336,,https://mrdata.usgs.gov/deposit/json/W-Mo00336
686,Mo00336,,https://mrdata.usgs.gov/deposit/json/W-Mo00336
687,Mo00336,,https://mrdata.usgs.gov/deposit/json/W-Mo00336
688,Mo00336,,https://mrdata.usgs.gov/deposit/json/W-Mo00336
689,Mf00328,,https://mrdata.usgs.gov/deposit/json/W-Mf00328
690,Mf00484,,https://mrdata.usgs.gov/deposit/json/W-Mf00484
691,Mo00650,,https://mrdata.usgs.gov/deposit/json/W-Mo00650
692,Mo00650,,https://mrdata.usgs.gov/deposit/json/W-Mo00650
693,Mf00569,,https://mrdata.usgs.gov/deposit/json/W-Mf00569
694,Mo00706,,https://mrdata.usgs.gov/deposit/json/W-Mo00706
695,Mo00706,,https://mrdata.usgs.gov/deposit/json/W-Mo00706
696,Mo00708,,https://mrdata.usgs.gov/deposit/json/W-Mo00708
697,Mo00708,,https://mrdata.usgs.gov/deposit/json/W-Mo00708
698,Mo00709,,https://mrdata.usgs.gov/deposit/json/W-Mo00709
699,Mo00709,,https://mrdata.usgs.gov/deposit/json/W-Mo00709
700,Mf00560,,https://mrdata.usgs.gov/deposit/json/W-Mf00560
701,Mo00700,,https://mrdata.usgs.gov/deposit/json/W-Mo00700
702,Mr00131,,https://mrdata.usgs.gov/deposit/json/W-Mr00131
703,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
704,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
705,Mo00499,,https://mrdata.usgs.gov/deposit/json/W-Mo00499
706,Mr00031,,https://mrdata.usgs.gov/deposit/json/W-Mr00031
707,Mr00031,,https://mrdata.usgs.gov/deposit/json/W-Mr00031
708,Mf00565,,https://mrdata.usgs.gov/deposit/json/W-Mf00565
709,Mo00704,,https://mrdata.usgs.gov/deposit/json/W-Mo00704
710,Mf00596,,https://mrdata.usgs.gov/deposit/json/W-Mf00596
711,Mf00401,,https://mrdata.usgs.gov/deposit/json/W-Mf00401
712,Mf00401,,https://mrdata.usgs.gov/deposit/json/W-Mf00401
713,Mf00401,,https://mrdata.usgs.gov/deposit/json/W-Mf00401
714,Mf00402,,https://mrdata.usgs.gov/deposit/json/W-Mf00402
715,Mf00403,,https://mrdata.usgs.gov/deposit/json/W-Mf00403
716,Mf00399,,https://mrdata.usgs.gov/deposit/json/W-Mf00399
717,Mo00498,,https://mrdata.usgs.gov/deposit/json/W-Mo00498
718,Mf00414,,https://mrdata.usgs.gov/deposit/json/W-Mf00414
719,Mf00414,,https://mrdata.usgs.gov/deposit/json/W-Mf00414
