,deposit_id,deposit_name,latitude,longitude,deposit_model,url
469,722,,30.1,36.8,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=722
470,723,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=723
471,724,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=724
472,725,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=725
473,726,,49.466667,57.416667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=726
474,727,,48.366667,59.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=727
475,728,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=728
476,729,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=729
477,730,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=730
478,731,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=731
479,732,,50.283333,57.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=732
480,733,Aksai (Ak Say) Mine,43.4,70.15,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=733
481,734,,43.3,70.06,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=734
482,735,Dzhanatas Mine,43.649722,69.969444,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=735
483,736,Chulak Tau Mine,43.166667,70.466667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=736
484,737,Molodezniy Mine,43.166667,70.466667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=737
485,738,,43.15,70.5,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=738
486,739,"Kokdhzon (Kok Dzhon, Kokzhon) Mine",43.516944,69.747222,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=739
487,741,Tje Say (Tjesay) Mine,43.6,70.166667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=741
488,742,,-0.38333,34.41667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=742
489,743,,-0.56667,34.16667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=743
490,744,,-0.54,34.33333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=744
491,745,,-0.06667,35.33333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=745
492,748,Amioun,34.35,35.81667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=748
493,749,Hasbaya,33.4,35.7,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=749
494,750,Machnhara,33.51667,35.65,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=750
495,751,Nahr Litani (I),33.71667,35.8,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=751
496,752,Nahr Litani (II),33.66667,35.76667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=752
497,753,Nahr Litani (III),33.58333,35.7,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=753
498,754,Saida,33.63333,35.46667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=754
499,755,Sour,33.33333,35.3,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=755
500,756,Sour South,33.21667,35.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=756
501,757,Tripoli,34.45,35.91667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=757
502,758,Zahle South,33.85,35.85,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=758
503,760,Gharyan (Jebal Ghariane),32.26667,12.86667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=760
504,761,,49.51667,5.91667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=761
505,762,,-15.33333,35.63333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=762
